log,combo,degradation_dim,degradation_level,dropped,dropped_count,status,elapsed_s,mandatory_node_count,total_node_count,tree_source,weight_voidage,skipprob,matchprob,salign_coverage,voidsalign3,voidmass_deficit_lower,voidmass_deficit_upper,voidmass_movecount,voidmass_movecount_bound,voidmass_process_lower,voidmass_process_upper,alignment_coverage_pn2_lower,alignment_coverage_pn2_upper,voidsat2,mean_leaf_skipprob,timed_out_count,timed_out_weight
rtfm,toothpaste_noise10,activity_frequency_gradual,0.4,"Add penalty, Appeal to Judge, Insert Date Appeal to Prefecture, Notify Result Appeal to Offender, Receive Result Appeal from Prefecture",5,ok,116.00533290021122,3,6,cached,0.1922602547960754,0.0,1.0,0.9066870538304468,0.0933129461695532,0.2799388385086597,0.2799388385086597,1.5598776770173195,1.5598776770173195,0.1794620454111105,0.1794620454111105,0.9066870538304468,0.9066870538304468,0.0,0.3333333333333333,0.0,0.0
rtfm,toothpaste_noise10,activity_frequency_gradual,0.5,"Add penalty, Appeal to Judge, Insert Date Appeal to Prefecture, Notify Result Appeal to Offender, Receive Result Appeal from Prefecture",5,ok,113.9535624999553,3,6,cached,0.1922602547960754,0.0,1.0,0.950016187920926,0.0499838120790739,0.1499514362372219,0.1499514362372219,1.299902872474444,1.299902872474444,0.1153558772831852,0.1153558772831852,0.950016187920926,0.950016187920926,0.0,0.3333333333333333,0.0,0.0
rtfm,toothpaste_noise10,activity_frequency_gradual,0.6,"Add penalty, Appeal to Judge, Insert Date Appeal to Prefecture, Notify Result Appeal to Offender, Receive Result Appeal from Prefecture",5,ok,110.17716829990968,3,6,cached,0.1922602547960754,0.0,1.0,0.9933469247758532,0.0066530752241467,0.0199592256724398,0.0199592256724398,1.0399184513448796,1.0399184513448796,0.0191930681166657,0.0191930681166657,0.9933469247758532,0.9933469247758532,0.0,0.3333333333333333,0.0,0.0
rtfm,toothpaste_noise10,activity_frequency_gradual,0.7,"Add penalty, Appeal to Judge, Insert Date Appeal to Prefecture, Insert Fine Notification, Notify Result Appeal to Offender, Receive Result Appeal from Prefecture",6,ok,86.96543770004064,3,6,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
rtfm,toothpaste_noise10,activity_frequency_gradual,0.8,"Add penalty, Appeal to Judge, Insert Date Appeal to Prefecture, Insert Fine Notification, Notify Result Appeal to Offender, Receive Result Appeal from Prefecture",6,ok,59.78132139984518,3,6,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
rtfm,toothpaste_noise10,activity_frequency_gradual,0.9,"Add penalty, Appeal to Judge, Insert Date Appeal to Prefecture, Insert Fine Notification, Notify Result Appeal to Offender, Receive Result Appeal from Prefecture",6,ok,33.27551269996911,3,6,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
rtfm,toothpaste_noise10,activity_gradual,0.0,,0,ok,120.22400779975578,3,6,cached,0.0,0.0,1.0,1.0000000000000002,0.0,0.0,0.0,2.535961225922472,2.535961225922472,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
rtfm,toothpaste_noise10,activity_gradual,0.1,,0,ok,119.14312079967932,3,6,cached,0.0,0.0,1.0,1.0000000000000009,0.0,0.0,0.0,2.535961225922472,2.535961225922472,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
rtfm,toothpaste_noise10,activity_gradual,0.2,Appeal to Judge,1,ok,118.97210239991546,3,6,cached,0.0769041019184302,0.0,1.0,0.9493410233971554,0.0506589766028447,0.1535961225922471,0.1535961225922471,2.228768980737978,2.228768980737978,0.0689152280562471,0.0689152280562471,0.9493410233971552,0.9493410233971552,0.0767939612995799,0.1333333333333333,0.0,0.0
rtfm,toothpaste_noise10,activity_gradual,0.3,"Appeal to Judge, Insert Fine Notification",2,ok,119.94208939978851,3,6,cached,0.1922602547960754,0.0,1.0,0.8733535602206688,0.1266464397793312,0.3839903064806178,0.3839903064806178,1.767980612961236,1.767980612961236,0.2171914689932389,0.2171914689932389,0.8733535602206688,0.8733535602206688,0.1919818861517673,0.3333333333333333,0.0,0.0
rtfm,toothpaste_noise10,activity_gradual,0.4,"Appeal to Judge, Insert Fine Notification",2,ok,116.9126487998292,3,6,cached,0.1922602547960754,0.0,1.0,0.8733535602206687,0.1266464397793313,0.3839903064806178,0.3839903064806178,1.767980612961236,1.767980612961236,0.2171914689932389,0.2171914689932389,0.8733535602206687,0.8733535602206687,0.1919818861517673,0.3333333333333333,0.0,0.0
rtfm,toothpaste_noise10,activity_gradual,0.5,"Appeal to Judge, Insert Fine Notification, Notify Result Appeal to Offender",3,ok,116.54572119982912,3,6,cached,0.1922602547960754,0.0,1.0,0.8726940226502671,0.1273059773497329,0.3839903064806178,0.3839903064806178,1.7679806129612363,1.7679806129612363,0.2171914689932388,0.2171914689932388,0.8726940226502671,0.8726940226502671,0.1919859721390489,0.3333333333333333,0.0,0.0
rtfm,toothpaste_noise10,activity_gradual,0.6,"Appeal to Judge, Insert Date Appeal to Prefecture, Insert Fine Notification, Notify Result Appeal to Offender",4,ok,111.84924359992146,3,6,cached,0.2730952592804707,0.0373488414175207,0.9626511585824792,0.7297938911215385,0.2060171470532253,0.5640607050003023,0.5640607050003023,1.8047644960396645,1.8047644960396645,0.3125397835773391,0.3125397835773391,0.7939828529467746,0.7939828529467746,0.2057660485022611,0.3872233363229302,0.0,0.0
rtfm,toothpaste_noise10,activity_gradual,0.7,"Appeal to Judge, Insert Date Appeal to Prefecture, Insert Fine Notification, Notify Result Appeal to Offender",4,ok,91.05068120034412,3,6,cached,0.6290774810486122,0.2017834224459113,0.7982165775540887,0.2042135762844385,0.6373893745576404,1.3588475466012102,1.3588475466012102,1.970423117116679,1.970423117116679,0.6896222109846196,0.6896222109846196,0.3627024813755638,0.3627024813755638,0.236450425736814,0.6245448175016911,0.0,0.0
rtfm,toothpaste_noise10,activity_gradual,0.8,"Appeal to Judge, Insert Date Appeal to Prefecture, Insert Fine Notification, Notify Result Appeal to Offender, Send Fine",5,ok,39.63513670023531,3,6,cached,0.6922602547960754,0.2456242494450076,0.7543757505549924,0.1233316903410035,0.7485414164816693,1.490465223399355,1.490465223399355,1.98093044679871,1.98093044679871,0.7524066409338231,0.7524066409338231,0.2514585835183307,0.2514585835183307,0.2460178422691977,0.6666666666666666,0.0,0.0
rtfm,toothpaste_noise10,activity_gradual,0.9,"Add penalty, Appeal to Judge, Insert Date Appeal to Prefecture, Insert Fine Notification, Notify Result Appeal to Offender, Send Fine",6,ok,6.500660999678075,3,6,cached,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
rtfm,toothpaste_noise10,trace,0.0,,0,ok,120.22400779975578,3,6,cached,0.0,0.0,1.0,1.0000000000000002,0.0,0.0,0.0,2.535961225922472,2.535961225922472,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
rtfm,toothpaste_noise10,trace,0.1,10399 items,10399,ok,108.4150649998337,3,6,cached,0.0,0.0,1.0,1.0000000000000002,0.0,0.0,0.0,2.5346198230542383,2.5346198230542383,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
rtfm,toothpaste_noise10,trace,0.2,20797 items,20797,ok,96.36115590017288,3,6,cached,0.0,0.0,1.0,0.9999999999999998,0.0,0.0,0.0,2.534030532515928,2.534030532515928,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
rtfm,toothpaste_noise10,trace,0.3,31196 items,31196,ok,86.17688169982284,3,6,cached,0.0,0.0,1.0,0.9999999999999996,0.0,0.0,0.0,2.535079886249674,2.535079886249674,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
rtfm,toothpaste_noise10,trace,0.4,41595 items,41595,ok,74.37990730023012,3,6,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.5350044877548426,2.5350044877548426,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
rtfm,toothpaste_noise10,trace,0.5,51994 items,51994,ok,63.89928250014782,3,6,cached,0.0,0.0,1.0,0.9999999999999996,0.0,0.0,0.0,2.535860596618775,2.535860596618775,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
rtfm,toothpaste_noise10,trace,0.6,62392 items,62392,ok,52.6172008998692,3,6,cached,0.0,0.0,1.0,0.9999999999999994,0.0,0.0,0.0,2.5357134270946045,2.5357134270946045,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
rtfm,toothpaste_noise10,trace,0.7,72791 items,72791,ok,40.89671589992941,3,6,cached,0.0,0.0,1.0,1.0000000000000009,0.0,0.0,0.0,2.5353250416720075,2.5353250416720075,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
rtfm,toothpaste_noise10,trace,0.8,83190 items,83190,ok,29.596908000297844,3,6,cached,0.0,0.0,1.0,1.0000000000000004,0.0,0.0,0.0,2.532240226955812,2.532240226955812,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
rtfm,toothpaste_noise10,trace,0.9,93588 items,93588,ok,18.3529163999483,3,6,cached,0.0,0.0,1.0,1.0000000000000002,0.0,0.0,0.0,2.5270699105683225,2.5270699105683225,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
